order_item_id,order_id,product_id,quantity,unit_price
7598,3790,78,3,4275
7599,3791,45,1,3586
7600,3791,2,2,2882
7601,3791,85,2,1356
7602,3792,66,2,4385
7603,3792,93,3,570
7604,3792,55,4,4848
7605,3793,70,4,3540
7606,3794,85,2,1356
7607,3795,86,5,3476
7608,3795,10,3,1267
7609,3795,10,5,1267
7610,3796,96,2,2931
7611,3797,1,3,817
7612,3797,32,1,2486
7613,3797,62,1,1484
7614,3798,35,1,1956
7615,3798,29,4,1317
7616,3798,33,5,3819
7617,3799,55,1,4848
7618,3799,30,5,1640
7619,3799,15,2,3394
7620,3800,3,3,3677
7621,3800,96,3,2931
7622,3800,52,1,4234
7623,3801,4,1,243
7624,3802,100,2,4568
7625,3802,62,1,1484
7626,3802,10,4,1267
7627,3803,43,5,1927
7628,3804,82,4,2911
7629,3805,37,1,599
7630,3805,80,2,3384
7631,3805,73,1,233
7632,3806,51,5,3702
7633,3806,80,1,3384
7634,3806,32,1,2486
7635,3807,74,4,2205
7636,3807,29,5,1317
7637,3807,25,4,1642
7638,3808,98,5,3119
7639,3808,76,4,4880
7640,3809,90,2,3737
7641,3809,63,4,2058
7642,3810,2,3,2882
7643,3810,91,3,3430
7644,3810,81,4,4398
7645,3811,85,2,1356
7646,3811,16,4,4829
7647,3812,84,3,3612
7648,3812,59,2,1181
7649,3812,70,2,3540
7650,3813,57,2,1343
7651,3813,29,4,1317
7652,3814,46,2,1910
7653,3814,40,3,4412
7654,3815,64,1,3172
7655,3815,19,4,4430
7656,3815,38,3,1780
7657,3816,44,1,3241
7658,3817,14,4,3082
7659,3817,8,5,3736
7660,3818,38,4,1780
7661,3819,19,3,4430
7662,3820,71,4,923
7663,3821,88,4,3684
7664,3821,32,4,2486
7665,3822,19,4,4430
7666,3822,42,4,1255
7667,3822,63,4,2058
7668,3823,83,3,1350
7669,3823,45,3,3586
7670,3824,58,4,3809
7671,3824,29,2,1317
7672,3825,79,5,3033
7673,3825,32,2,2486
7674,3825,25,2,1642
7675,3826,36,2,1465
7676,3827,76,2,4880
7677,3827,52,5,4234
7678,3827,37,3,599
7679,3828,88,5,3684
7680,3828,10,4,1267
7681,3829,62,3,1484
7682,3829,78,2,4275
7683,3830,48,2,2314
7684,3830,15,4,3394
7685,3831,65,5,2096
7686,3832,67,4,604
7687,3832,96,3,2931
7688,3832,99,5,767
7689,3833,5,1,3240
7690,3833,38,2,1780
7691,3834,23,3,3424
7692,3835,99,2,767
7693,3835,50,4,813
7694,3835,4,5,243
7695,3836,84,2,3612
7696,3836,78,4,4275
7697,3837,70,2,3540
7698,3838,57,5,1343
7699,3838,56,2,4949
7700,3839,80,5,3384
7701,3839,29,2,1317
7702,3840,93,4,570
7703,3840,20,5,4946
7704,3840,48,2,2314
7705,3841,54,4,4368
7706,3842,85,4,1356
7707,3842,50,2,813
7708,3843,21,2,1053
7709,3843,85,4,1356
7710,3843,12,3,1162
7711,3844,93,5,570
7712,3844,71,5,923
7713,3844,100,1,4568
7714,3845,17,1,1256
7715,3845,98,1,3119
7716,3845,2,1,2882
7717,3846,53,1,3622
7718,3847,30,3,1640
7719,3848,32,3,2486
7720,3849,33,2,3819
7721,3849,68,2,1314
7722,3850,70,3,3540
7723,3851,84,3,3612
7724,3852,60,3,555
7725,3852,46,5,1910
7726,3852,11,4,2716
7727,3853,11,3,2716
7728,3853,49,2,4286
7729,3854,68,3,1314
7730,3854,5,1,3240
7731,3855,92,2,2803
7732,3855,85,2,1356
7733,3855,8,2,3736
7734,3856,20,1,4946
7735,3856,30,5,1640
7736,3857,80,4,3384
7737,3857,71,2,923
7738,3857,66,5,4385
7739,3858,25,4,1642
7740,3858,37,3,599
7741,3858,13,2,2256
7742,3859,98,2,3119
7743,3860,40,1,4412
7744,3860,31,1,3336
7745,3861,97,4,457
7746,3862,72,4,1028
7747,3862,97,4,457
7748,3863,35,1,1956
7749,3864,13,3,2256
7750,3864,94,4,1453
7751,3864,67,5,604
7752,3865,8,2,3736
7753,3865,50,4,813
7754,3865,91,1,3430
7755,3866,93,5,570
7756,3866,98,3,3119
7757,3867,53,1,3622
7758,3867,17,3,1256
7759,3868,97,2,457
7760,3869,74,5,2205
7761,3870,13,4,2256
7762,3870,98,2,3119
7763,3871,68,2,1314
7764,3872,65,3,2096
7765,3872,24,3,3401
7766,3872,96,1,2931
7767,3873,96,5,2931
7768,3873,67,4,604
7769,3874,96,5,2931
7770,3875,7,4,3038
7771,3875,52,2,4234
7772,3875,83,3,1350
7773,3876,42,2,1255
7774,3876,28,5,2781
7775,3877,90,5,3737
7776,3877,30,1,1640
7777,3878,11,3,2716
7778,3878,76,2,4880
7779,3879,78,2,4275
7780,3880,20,3,4946
7781,3880,11,3,2716
7782,3880,14,4,3082
7783,3881,83,3,1350
7784,3881,7,1,3038
7785,3882,88,4,3684
7786,3882,29,1,1317
7787,3883,42,5,1255
7788,3883,30,1,1640
7789,3884,80,5,3384
7790,3885,95,5,2883
7791,3886,56,3,4949
7792,3887,21,2,1053
7793,3887,44,4,3241
7794,3888,33,4,3819
7795,3888,3,1,3677
7796,3889,95,3,2883
7797,3889,51,4,3702
7798,3889,98,3,3119
7799,3890,26,5,1291
7800,3890,46,4,1910
7801,3891,53,3,3622
7802,3891,61,2,994
7803,3892,55,3,4848
7804,3892,31,5,3336
7805,3893,52,4,4234
7806,3894,40,3,4412
7807,3894,44,1,3241
7808,3895,71,1,923
7809,3895,90,3,3737
7810,3896,16,1,4829
7811,3896,10,1,1267
7812,3896,52,2,4234
7813,3897,88,2,3684
7814,3898,21,2,1053
7815,3899,87,1,3586
7816,3899,91,2,3430
7817,3900,57,2,1343
7818,3900,59,1,1181
7819,3900,47,1,3023
7820,3901,1,1,817
7821,3902,8,3,3736
7822,3902,59,5,1181
7823,3902,22,1,2639
7824,3903,93,5,570
7825,3904,95,4,2883
7826,3904,79,3,3033
7827,3904,43,1,1927
7828,3905,40,1,4412
7829,3905,68,1,1314
7830,3905,79,2,3033
7831,3906,35,1,1956
7832,3907,86,1,3476
7833,3908,62,1,1484
7834,3908,72,1,1028
7835,3908,73,4,233
7836,3909,23,2,3424
7837,3909,39,2,610
7838,3909,80,1,3384
7839,3910,39,1,610
7840,3910,27,4,3093
7841,3910,80,3,3384
7842,3911,11,5,2716
7843,3911,75,2,3727
7844,3911,75,4,3727
7845,3912,22,4,2639
7846,3913,33,2,3819
7847,3913,22,4,2639
7848,3913,64,3,3172
7849,3914,90,5,3737
7850,3914,52,1,4234
7851,3914,91,4,3430
7852,3915,54,5,4368
7853,3916,61,1,994
7854,3917,93,2,570
7855,3918,52,2,4234
7856,3918,90,5,3737
7857,3919,65,2,2096
7858,3919,64,1,3172
7859,3919,27,1,3093
7860,3920,87,2,3586
7861,3921,18,2,832
7862,3921,90,2,3737
7863,3922,28,5,2781
7864,3922,91,3,3430
7865,3923,1,4,817
7866,3923,36,5,1465
7867,3923,91,3,3430
7868,3924,92,4,2803
7869,3925,5,3,3240
7870,3925,98,2,3119
7871,3926,72,1,1028
7872,3926,14,3,3082
7873,3926,32,3,2486
7874,3927,15,1,3394
7875,3928,45,1,3586
7876,3929,56,3,4949
7877,3929,97,1,457
7878,3930,24,4,3401
7879,3930,39,1,610
7880,3930,99,4,767
7881,3931,13,1,2256
7882,3932,12,5,1162
7883,3932,46,3,1910
7884,3933,54,5,4368
7885,3933,60,1,555
7886,3933,80,5,3384
7887,3934,75,3,3727
7888,3934,30,4,1640
7889,3935,100,4,4568
7890,3935,43,3,1927
7891,3936,66,3,4385
7892,3936,49,4,4286
7893,3937,97,5,457
7894,3937,77,2,1952
7895,3938,86,5,3476
7896,3939,65,1,2096
7897,3940,21,3,1053
7898,3940,56,4,4949
7899,3940,43,4,1927
7900,3941,44,3,3241
7901,3941,23,4,3424
7902,3942,44,4,3241
7903,3942,69,4,1631
7904,3943,9,2,3322
7905,3944,2,4,2882
7906,3944,21,4,1053
7907,3944,76,1,4880
7908,3945,5,3,3240
7909,3946,47,2,3023
7910,3946,68,4,1314
7911,3947,15,1,3394
7912,3947,33,4,3819
7913,3948,4,2,243
7914,3948,63,2,2058
7915,3948,41,5,1424
7916,3949,44,2,3241
7917,3950,49,1,4286
7918,3951,63,4,2058
7919,3951,85,2,1356
7920,3952,31,3,3336
7921,3952,20,2,4946
7922,3953,55,4,4848
7923,3954,42,2,1255
7924,3954,87,3,3586
7925,3955,25,3,1642
7926,3955,31,2,3336
7927,3955,8,2,3736
7928,3956,87,5,3586
7929,3956,72,4,1028
7930,3957,13,4,2256
7931,3957,96,2,2931
7932,3958,3,1,3677
7933,3958,64,3,3172
7934,3959,69,1,1631
7935,3960,51,4,3702
7936,3960,74,5,2205
7937,3961,82,2,2911
7938,3961,19,2,4430
7939,3962,66,4,4385
7940,3962,47,2,3023
7941,3962,12,4,1162
7942,3963,27,1,3093
7943,3963,16,3,4829
7944,3964,32,2,2486
7945,3964,16,3,4829
7946,3964,28,3,2781
7947,3965,14,5,3082
7948,3965,90,4,3737
7949,3965,27,5,3093
7950,3966,49,5,4286
7951,3967,18,5,832
7952,3968,50,3,813
7953,3968,78,3,4275
7954,3969,86,2,3476
7955,3969,55,3,4848
7956,3969,65,5,2096
7957,3970,48,1,2314
7958,3970,57,1,1343
7959,3971,38,3,1780
7960,3971,35,4,1956
7961,3972,37,2,599
7962,3973,49,2,4286
7963,3973,42,3,1255
7964,3974,58,4,3809
7965,3974,27,3,3093
7966,3974,90,5,3737
7967,3975,90,5,3737
7968,3975,19,3,4430
7969,3976,2,2,2882
7970,3976,21,2,1053
7971,3976,67,3,604
7972,3977,34,5,1488
7973,3977,43,2,1927
7974,3977,95,5,2883
7975,3978,14,2,3082
7976,3978,85,2,1356
7977,3978,33,4,3819
7978,3979,85,4,1356
7979,3979,65,1,2096
7980,3979,34,3,1488
7981,3980,50,1,813
7982,3980,41,4,1424
7983,3980,11,2,2716
7984,3981,26,3,1291
7985,3981,61,1,994
7986,3981,90,5,3737
7987,3982,2,4,2882
7988,3982,46,5,1910
7989,3983,81,3,4398
7990,3983,1,1,817
7991,3983,46,4,1910
7992,3984,16,2,4829
7993,3984,92,3,2803
7994,3985,12,2,1162
7995,3985,39,3,610
7996,3985,25,1,1642
7997,3986,16,2,4829
7998,3986,7,2,3038
7999,3987,72,1,1028
8000,3987,39,3,610
8001,3987,8,3,3736
8002,3988,40,4,4412
8003,3988,68,5,1314
8004,3988,57,2,1343
8005,3989,14,3,3082
8006,3989,5,4,3240
8007,3990,97,5,457
8008,3990,88,5,3684
8009,3991,66,2,4385
8010,3992,3,5,3677
8011,3992,95,1,2883
8012,3992,23,3,3424
8013,3993,57,1,1343
8014,3993,21,2,1053
8015,3993,14,5,3082
8016,3994,53,3,3622
8017,3994,15,2,3394
8018,3994,45,4,3586
8019,3995,17,1,1256
8020,3995,59,3,1181
8021,3996,23,2,3424
8022,3996,71,2,923
8023,3997,65,1,2096
8024,3997,34,1,1488
8025,3998,10,4,1267
8026,3998,63,1,2058
8027,3998,33,3,3819
8028,3999,57,2,1343
8029,3999,88,4,3684
8030,4000,58,4,3809
8031,4000,50,5,813
8032,4000,85,2,1356
8033,4001,68,4,1314
8034,4001,73,3,233
8035,4001,70,1,3540
8036,4002,49,4,4286
8037,4002,1,3,817
8038,4003,94,5,1453
8039,4004,70,3,3540
8040,4004,19,2,4430
8041,4005,5,2,3240
8042,4005,17,3,1256
8043,4005,46,1,1910
8044,4006,21,1,1053
8045,4007,42,5,1255
8046,4007,39,4,610
8047,4008,74,2,2205
8048,4008,15,3,3394
8049,4009,34,4,1488
8050,4009,100,5,4568
8051,4009,36,1,1465
8052,4010,59,4,1181
8053,4010,41,3,1424
8054,4010,95,4,2883
8055,4011,88,3,3684
8056,4012,75,1,3727
8057,4012,86,3,3476
8058,4012,49,3,4286
8059,4013,26,5,1291
8060,4013,10,1,1267
8061,4013,1,5,817
8062,4014,10,2,1267
8063,4015,96,1,2931
8064,4015,26,1,1291
8065,4016,73,2,233
8066,4017,23,5,3424
8067,4018,6,2,4591
8068,4019,47,3,3023
8069,4020,83,3,1350
8070,4020,84,1,3612
8071,4021,88,3,3684
8072,4021,84,1,3612
8073,4022,10,4,1267
8074,4022,50,5,813
8075,4023,9,5,3322
8076,4024,41,4,1424
8077,4024,51,2,3702
8078,4025,23,1,3424
8079,4025,97,2,457
8080,4025,4,4,243
8081,4026,99,1,767
8082,4027,15,2,3394
8083,4027,98,2,3119
8084,4028,1,5,817
8085,4029,72,1,1028
8086,4030,2,2,2882
8087,4030,92,4,2803
8088,4030,55,1,4848
8089,4031,1,2,817
8090,4032,98,2,3119
8091,4033,13,5,2256
8092,4034,49,3,4286
8093,4034,77,4,1952
8094,4035,87,4,3586
8095,4035,66,1,4385
8096,4035,21,5,1053
8097,4036,11,4,2716
8098,4036,15,1,3394
8099,4037,64,4,3172
8100,4037,59,5,1181
8101,4037,27,1,3093
8102,4038,77,2,1952
8103,4039,83,1,1350
8104,4039,92,2,2803
8105,4039,70,2,3540
8106,4040,17,4,1256
8107,4040,57,1,1343
8108,4040,92,3,2803
8109,4041,44,1,3241
8110,4041,60,5,555
8111,4041,58,3,3809
8112,4042,14,2,3082
8113,4042,22,4,2639
8114,4042,12,2,1162
8115,4043,62,5,1484
8116,4044,69,5,1631
8117,4045,43,3,1927
8118,4045,1,5,817
8119,4046,61,5,994
8120,4046,96,4,2931
8121,4047,29,2,1317
8122,4048,98,3,3119
8123,4048,81,3,4398
8124,4048,2,2,2882
8125,4049,26,3,1291
8126,4049,85,4,1356
8127,4050,11,3,2716
8128,4051,29,1,1317
8129,4051,87,4,3586
8130,4052,52,5,4234
8131,4052,4,4,243
8132,4052,100,2,4568
8133,4053,53,1,3622
8134,4054,81,4,4398
8135,4055,65,2,2096
8136,4056,11,5,2716
8137,4057,29,3,1317
8138,4057,59,2,1181
8139,4057,34,5,1488
8140,4058,96,3,2931
8141,4058,46,4,1910
8142,4059,75,2,3727
8143,4060,90,3,3737
8144,4060,5,2,3240
8145,4060,92,5,2803
8146,4061,32,3,2486
8147,4062,97,2,457
8148,4063,64,3,3172
8149,4064,72,4,1028
8150,4065,7,4,3038
8151,4065,25,3,1642
8152,4065,52,4,4234
8153,4066,86,5,3476
8154,4066,12,2,1162
8155,4067,12,4,1162
8156,4067,4,5,243
8157,4068,89,3,1496
8158,4068,86,2,3476
8159,4068,46,1,1910
8160,4069,53,1,3622
8161,4069,70,1,3540
8162,4069,89,1,1496
8163,4070,77,1,1952
8164,4070,59,1,1181
8165,4070,48,3,2314
8166,4071,82,3,2911
8167,4072,96,4,2931
8168,4072,2,5,2882
8169,4073,35,1,1956
8170,4074,73,3,233
8171,4075,4,2,243
8172,4076,13,3,2256
8173,4076,48,1,2314
8174,4077,33,4,3819
8175,4077,58,1,3809
8176,4078,45,1,3586
8177,4078,2,1,2882
8178,4079,45,2,3586
8179,4079,70,3,3540
8180,4080,15,2,3394
8181,4080,30,1,1640
8182,4081,50,1,813
8183,4081,80,4,3384
8184,4081,24,2,3401
8185,4082,54,1,4368
8186,4083,75,2,3727
8187,4084,8,5,3736
8188,4084,22,5,2639
8189,4085,71,3,923
8190,4085,32,1,2486
8191,4086,80,5,3384
8192,4086,62,4,1484
8193,4086,51,1,3702
8194,4087,50,2,813
8195,4087,72,2,1028
8196,4087,59,1,1181
8197,4088,60,4,555
8198,4088,13,1,2256
8199,4089,92,4,2803
8200,4090,75,4,3727
8201,4090,53,4,3622
8202,4091,22,1,2639
8203,4092,15,1,3394
8204,4092,76,1,4880
8205,4092,30,3,1640
8206,4093,92,3,2803
8207,4093,9,4,3322
8208,4093,84,2,3612
8209,4094,62,1,1484
8210,4094,57,3,1343
8211,4095,97,2,457
8212,4096,17,4,1256
8213,4096,20,1,4946
8214,4096,32,1,2486
8215,4097,54,4,4368
8216,4097,3,5,3677
8217,4097,70,4,3540
8218,4098,14,1,3082
8219,4099,20,3,4946
8220,4099,71,1,923
8221,4100,75,3,3727
8222,4100,74,4,2205
8223,4100,44,4,3241
8224,4101,38,2,1780
8225,4101,99,3,767
8226,4101,10,3,1267
8227,4102,52,5,4234
8228,4102,30,5,1640
8229,4102,56,2,4949
8230,4103,41,3,1424
8231,4103,86,4,3476
8232,4104,85,5,1356
8233,4105,12,3,1162
8234,4105,68,4,1314
8235,4106,29,3,1317
8236,4106,77,2,1952
8237,4107,61,4,994
8238,4107,56,5,4949
8239,4107,92,4,2803
8240,4108,90,4,3737
8241,4108,12,1,1162
8242,4109,56,3,4949
8243,4109,1,2,817
8244,4109,22,3,2639
8245,4110,87,4,3586
8246,4110,42,4,1255
8247,4111,100,2,4568
8248,4111,91,1,3430
8249,4111,78,3,4275
8250,4112,47,2,3023
8251,4112,32,5,2486
8252,4112,79,3,3033
8253,4113,55,2,4848
8254,4113,31,5,3336
8255,4113,60,2,555
8256,4114,14,4,3082
8257,4115,64,4,3172
8258,4116,2,5,2882
8259,4117,59,1,1181
8260,4117,60,5,555
8261,4117,66,1,4385
8262,4118,95,1,2883
8263,4118,75,3,3727
8264,4118,5,5,3240
8265,4119,91,2,3430
8266,4119,84,2,3612
8267,4119,38,3,1780
8268,4120,98,1,3119
8269,4120,53,3,3622
8270,4121,99,3,767
8271,4121,80,5,3384
8272,4121,17,4,1256
8273,4122,97,4,457
8274,4122,74,2,2205
8275,4122,56,5,4949
8276,4123,16,4,4829
8277,4123,28,1,2781
8278,4124,74,4,2205
8279,4125,5,2,3240
8280,4126,18,1,832
8281,4126,31,5,3336
8282,4126,80,1,3384
8283,4127,51,2,3702
8284,4127,32,1,2486
8285,4128,22,3,2639
8286,4128,57,2,1343
8287,4128,78,4,4275
8288,4129,20,2,4946
8289,4129,75,5,3727
8290,4130,34,1,1488
8291,4130,77,2,1952
8292,4130,58,1,3809
8293,4131,65,1,2096
8294,4132,47,1,3023
8295,4132,76,2,4880
8296,4133,64,1,3172
8297,4134,10,3,1267
8298,4135,10,1,1267
8299,4135,51,4,3702
8300,4136,43,4,1927
8301,4136,97,1,457
8302,4137,75,5,3727
8303,4137,41,3,1424
8304,4137,59,3,1181
8305,4138,29,3,1317
8306,4138,49,2,4286
8307,4139,62,4,1484
8308,4139,70,5,3540
8309,4140,7,4,3038
8310,4140,61,5,994
8311,4140,56,5,4949
8312,4141,47,4,3023
8313,4142,33,4,3819
8314,4143,36,3,1465
8315,4143,71,1,923
8316,4144,51,4,3702
8317,4144,6,4,4591
8318,4145,87,1,3586
8319,4145,95,4,2883
8320,4145,67,5,604
8321,4146,69,3,1631
8322,4146,49,4,4286
8323,4146,93,1,570
8324,4147,13,1,2256
8325,4147,15,4,3394
8326,4148,31,4,3336
8327,4149,45,5,3586
8328,4149,80,1,3384
8329,4150,51,2,3702
8330,4151,41,1,1424
8331,4151,23,4,3424
8332,4151,47,4,3023
8333,4152,11,3,2716
8334,4152,41,2,1424
8335,4152,69,5,1631
8336,4153,4,1,243
8337,4153,99,3,767
8338,4154,3,5,3677
8339,4154,80,4,3384
8340,4155,62,5,1484
8341,4156,40,1,4412
8342,4156,4,1,243
8343,4157,56,2,4949
8344,4157,81,5,4398
8345,4157,20,1,4946
8346,4158,92,4,2803
8347,4158,59,1,1181
8348,4158,96,5,2931
8349,4159,25,4,1642
8350,4160,54,5,4368
8351,4160,28,4,2781
8352,4161,86,1,3476
8353,4161,17,3,1256
8354,4161,54,5,4368
8355,4162,18,5,832
8356,4163,77,2,1952
8357,4163,44,4,3241
8358,4164,55,2,4848
8359,4164,91,1,3430
8360,4165,22,5,2639
8361,4165,28,3,2781
8362,4166,56,1,4949
8363,4166,4,2,243
8364,4167,64,2,3172
8365,4168,22,4,2639
8366,4168,71,2,923
8367,4169,2,4,2882
8368,4170,18,2,832
8369,4170,72,4,1028
8370,4170,6,1,4591
8371,4171,95,2,2883
8372,4171,2,2,2882
8373,4172,100,5,4568
8374,4172,96,4,2931
8375,4173,17,4,1256
8376,4174,15,1,3394
8377,4174,34,1,1488
8378,4174,86,2,3476
8379,4175,90,2,3737
8380,4176,88,5,3684
8381,4176,39,5,610
8382,4176,40,1,4412
8383,4177,56,4,4949
8384,4177,57,3,1343
8385,4178,48,4,2314
8386,4178,17,1,1256
8387,4178,30,5,1640
8388,4179,34,3,1488
8389,4179,27,5,3093
8390,4179,1,1,817
8391,4180,2,4,2882
8392,4180,53,1,3622
8393,4181,75,4,3727
8394,4181,1,5,817
8395,4182,80,4,3384
8396,4182,10,1,1267
8397,4182,79,1,3033
8398,4183,28,3,2781
8399,4184,70,3,3540
8400,4184,22,4,2639
8401,4184,75,4,3727
8402,4185,78,2,4275
8403,4185,76,2,4880
8404,4185,78,1,4275
8405,4186,67,2,604
8406,4187,73,5,233
8407,4188,46,2,1910
8408,4189,40,5,4412
8409,4189,17,3,1256
8410,4190,75,3,3727
8411,4190,65,4,2096
8412,4190,1,1,817
8413,4191,64,2,3172
8414,4191,40,5,4412
8415,4191,60,4,555
8416,4192,53,5,3622
8417,4193,69,2,1631
8418,4194,11,2,2716
8419,4195,13,2,2256
8420,4195,19,4,4430
8421,4196,13,3,2256
8422,4197,96,5,2931
8423,4198,36,1,1465
8424,4199,50,3,813
8425,4199,52,5,4234
8426,4199,98,5,3119
8427,4200,3,3,3677
8428,4201,45,3,3586
8429,4202,96,4,2931
8430,4203,63,2,2058
8431,4204,48,4,2314
8432,4204,38,4,1780
8433,4204,67,4,604
8434,4205,39,1,610
8435,4206,86,4,3476
8436,4207,6,5,4591
8437,4207,3,1,3677
8438,4207,50,2,813
8439,4208,4,2,243
8440,4208,100,5,4568
8441,4208,61,2,994
8442,4209,51,4,3702
8443,4210,22,1,2639
8444,4210,50,5,813
8445,4210,94,2,1453
8446,4211,35,4,1956
8447,4212,98,3,3119
8448,4212,87,2,3586
8449,4212,9,3,3322
8450,4213,11,1,2716
8451,4213,97,4,457
8452,4214,54,3,4368
8453,4215,47,1,3023
8454,4215,83,2,1350
8455,4216,39,3,610
8456,4216,29,4,1317
8457,4216,88,4,3684
8458,4217,89,2,1496
8459,4217,21,2,1053
8460,4217,9,4,3322
8461,4218,20,5,4946
8462,4218,39,4,610
8463,4218,42,2,1255
8464,4219,44,5,3241
8465,4220,8,3,3736
8466,4220,73,4,233
8467,4220,60,1,555
8468,4221,27,5,3093
8469,4221,34,1,1488
8470,4222,92,1,2803
8471,4222,18,5,832
8472,4223,19,2,4430
8473,4224,3,1,3677
8474,4224,18,3,832
8475,4224,82,3,2911
8476,4225,97,3,457
8477,4225,37,4,599
8478,4226,38,3,1780
8479,4226,76,3,4880
8480,4226,36,5,1465
8481,4227,13,3,2256
8482,4227,75,3,3727
8483,4227,57,4,1343
8484,4228,20,4,4946
8485,4228,35,4,1956
8486,4228,12,5,1162
8487,4229,14,5,3082
8488,4229,86,5,3476
8489,4229,78,5,4275
8490,4230,14,5,3082
8491,4230,4,2,243
8492,4230,72,4,1028
8493,4231,85,1,1356
8494,4231,57,4,1343
8495,4232,94,5,1453
8496,4232,62,5,1484
8497,4233,71,1,923
8498,4233,72,3,1028
8499,4233,50,3,813
8500,4234,55,3,4848
8501,4234,72,5,1028
8502,4235,27,2,3093
8503,4235,10,3,1267
8504,4235,2,3,2882
8505,4236,90,5,3737
8506,4237,59,3,1181
8507,4238,67,2,604
8508,4238,40,3,4412
8509,4239,7,4,3038
8510,4239,76,3,4880
8511,4239,39,3,610
8512,4240,14,4,3082
8513,4240,82,2,2911
8514,4240,1,5,817
8515,4241,45,3,3586
8516,4242,80,3,3384
8517,4243,10,5,1267
8518,4243,20,5,4946
8519,4243,4,3,243
8520,4244,69,4,1631
8521,4245,30,5,1640
8522,4245,38,2,1780
8523,4245,41,1,1424
8524,4246,44,3,3241
8525,4246,25,2,1642
8526,4246,69,2,1631
8527,4247,24,3,3401
8528,4247,96,2,2931
8529,4247,52,4,4234
8530,4248,10,2,1267
8531,4248,26,4,1291
8532,4249,9,3,3322
8533,4249,98,5,3119
8534,4250,42,5,1255
8535,4250,18,3,832
8536,4251,12,3,1162
8537,4252,36,1,1465
8538,4252,81,3,4398
8539,4252,3,1,3677
8540,4253,78,5,4275
8541,4253,84,4,3612
8542,4254,43,1,1927
8543,4255,62,3,1484
8544,4256,25,4,1642
8545,4256,43,5,1927
8546,4257,57,3,1343
8547,4257,53,5,3622
8548,4257,73,5,233
8549,4258,49,2,4286
8550,4258,68,3,1314
8551,4259,87,4,3586
8552,4260,29,4,1317
8553,4260,49,5,4286
8554,4260,19,1,4430
8555,4261,27,4,3093
8556,4261,44,4,3241
8557,4262,94,1,1453
8558,4262,95,2,2883
8559,4263,34,1,1488
8560,4264,14,1,3082
8561,4264,97,1,457
8562,4265,30,3,1640
8563,4266,41,5,1424
8564,4267,48,3,2314
8565,4267,71,2,923
8566,4267,83,1,1350
8567,4268,39,4,610
8568,4268,65,2,2096
8569,4268,42,1,1255
8570,4269,26,5,1291
8571,4269,64,1,3172
8572,4269,69,1,1631
8573,4270,85,3,1356
8574,4271,11,3,2716
8575,4271,55,3,4848
8576,4271,65,4,2096
8577,4272,60,2,555
8578,4273,77,5,1952
8579,4274,57,5,1343
8580,4274,22,3,2639
8581,4274,61,5,994
8582,4275,1,2,817
8583,4275,28,2,2781
8584,4276,66,5,4385
8585,4277,85,3,1356
8586,4277,27,2,3093
8587,4277,85,2,1356
8588,4278,77,2,1952
8589,4278,64,5,3172
8590,4279,60,1,555
8591,4279,6,2,4591
8592,4279,36,1,1465
8593,4280,8,5,3736
8594,4280,21,3,1053
8595,4280,69,4,1631
8596,4281,29,1,1317
8597,4282,99,4,767
8598,4283,90,2,3737
8599,4284,91,5,3430
8600,4284,36,2,1465
8601,4285,81,2,4398
8602,4286,19,1,4430
8603,4286,66,1,4385
8604,4287,62,3,1484
8605,4288,75,5,3727
8606,4288,67,5,604
8607,4289,14,4,3082
8608,4289,64,2,3172
8609,4290,41,1,1424
8610,4291,94,4,1453
8611,4292,23,4,3424
8612,4292,21,4,1053
8613,4292,40,2,4412
8614,4293,7,4,3038
8615,4293,81,5,4398
8616,4293,76,4,4880
8617,4294,64,5,3172
8618,4295,82,2,2911
8619,4295,29,4,1317
8620,4296,20,5,4946
8621,4296,1,3,817
8622,4297,90,1,3737
8623,4297,14,4,3082
8624,4298,10,5,1267
8625,4298,90,4,3737
8626,4298,36,4,1465
8627,4299,10,2,1267
8628,4299,85,3,1356
8629,4299,7,2,3038
8630,4300,7,1,3038
8631,4300,55,5,4848
8632,4300,25,4,1642
8633,4301,55,4,4848
8634,4302,35,2,1956
8635,4303,34,3,1488
8636,4303,9,4,3322
8637,4304,67,2,604
8638,4304,77,3,1952
8639,4305,31,4,3336
8640,4306,57,4,1343
8641,4306,31,1,3336
8642,4306,42,5,1255
8643,4307,97,1,457
8644,4308,32,1,2486
8645,4308,7,4,3038
8646,4309,4,3,243
8647,4309,37,3,599
8648,4309,53,4,3622
8649,4310,65,4,2096
8650,4311,58,4,3809
8651,4311,84,4,3612
8652,4312,54,4,4368
8653,4313,8,3,3736
8654,4313,65,2,2096
8655,4314,18,3,832
8656,4314,78,3,4275
8657,4315,59,2,1181
8658,4315,8,2,3736
8659,4316,25,5,1642
8660,4317,16,5,4829
8661,4317,12,5,1162
8662,4317,52,5,4234
8663,4318,86,1,3476
8664,4319,74,3,2205
8665,4319,21,1,1053
8666,4320,92,1,2803
8667,4321,21,2,1053
8668,4321,11,1,2716
8669,4321,91,5,3430
8670,4322,19,5,4430
8671,4322,52,1,4234
8672,4322,28,3,2781
8673,4323,62,5,1484
8674,4324,61,4,994
8675,4324,43,2,1927
8676,4325,72,2,1028
8677,4325,98,4,3119
8678,4326,29,2,1317
8679,4326,94,2,1453
8680,4327,51,3,3702
8681,4327,65,2,2096
8682,4328,19,1,4430
8683,4328,33,2,3819
